album_id,wikipedia_album_name,spotify_album_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0ZhSvkH4rJS7KCWKztaWeg,Ace,12 Exitos de Acero,4cpMoNVxoFfwV8btj7t1rL,Tu Castigo,0.645,0.677,3,-7.155,1,0.0456,0.293,0,0.219,0.854,84.722,215301,4
0ZhSvkH4rJS7KCWKztaWeg,Ace,12 Exitos de Acero,6bdodw3v20egIKxjtYOX7b,Linea Telefonica,0.679,0.578,9,-7.151,1,0.0295,0.379,0,0.0816,0.509,87.043,218619,4
0ZhSvkH4rJS7KCWKztaWeg,Ace,12 Exitos de Acero,5K4MHmnSCrIryRauW0u8y9,O Te Quedas o Te Vas,0.671,0.836,2,-5.22,0,0.0396,0.242,0.0012,0.249,0.778,102.151,186149,4
0ZhSvkH4rJS7KCWKztaWeg,Ace,12 Exitos de Acero,1Ps2pWm8CicDf5SaQQJaxq,La Promesa,0.707,0.613,2,-7.382,1,0.0499,0.372,0,0.121,0.707,85.903,204199,4
0ZhSvkH4rJS7KCWKztaWeg,Ace,12 Exitos de Acero,435H5bve454R4FcwSgnkzs,Ni Que Estuviera Loco,0.703,0.753,0,-6.253,0,0.0379,0.147,2.52e-06,0.279,0.92,105.663,151066,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),5RyfLDKQrEqAuSnVjWjeZX,Ace of Spades,0.322,0.99,6,-4.454,1,0.213,0.00313,0.00305,0.0709,0.191,140.171,168320,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),7oaPk906DCqPTFW3PfHTx7,Love Me Like a Reptile,0.0977,0.948,1,-5.585,1,0.0971,0.00026,0.00329,0.313,0.485,198.418,201680,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),3AT0VDHnptl24MoKDl2dr1,Shoot You in the Back,0.258,0.991,8,-6.362,0,0.157,0.000406,0.147,0.946,0.0761,134.237,163867,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),0PXkN5Gbl3ouITnocJIvdJ,Live to Win,0.224,0.949,1,-5.131,1,0.0674,0.00643,0.0321,0.319,0.551,204.753,216053,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),5fdOyKvDgujz0svDBH7Vap,Fast and Loose,0.266,0.979,1,-5.728,0,0.105,0.00629,0.00396,0.276,0.249,140.715,201240,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),224I7grVHdbrM7slzYZC9t,(We Are) The Roadcrew,0.275,0.971,1,-5.586,1,0.0752,0.00132,0.00669,0.0679,0.16,133.484,191067,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),4eZRBXPTSXtDYUbU9v065j,Fire Fire,0.324,0.947,6,-5.792,1,0.0759,0.000476,2.05e-05,0.0973,0.255,130.745,163213,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),4vJAoG3SnxB8j4hWUVRaNY,Jailbait,0.103,0.978,8,-5.74,0,0.405,0.00167,0.00416,0.202,0.0385,76.07,211000,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),3xLwZ11yS6qrPlCBv9Q2qg,Dance,0.364,0.976,4,-5.801,1,0.0613,0.00249,0.00425,0.331,0.339,110.689,156640,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),3rEKSJ5H0zXZgOlQbgoRCZ,Bite the Bullet,0.337,0.99,8,-7.336,0,0.103,0.000109,0.0659,0.393,0.332,133.423,94680,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),0PdF3LgGUsA0qDRFaWeW2Z,The Chase Is Better Than the Catch,0.459,0.98,8,-5.758,1,0.0782,0.00592,0.000891,0.219,0.338,122.263,256987,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),6UzoFEYk7bKh7ZV9TQ75NL,The Hammer,0.281,0.993,1,-6.257,1,0.155,0.000113,0.00101,0.316,0.2,138.451,166933,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),0NsCKq8CX9pMwmZ2THdmEc,Dirty Love,0.267,0.998,11,-7.81,0,0.0825,0.000279,0.00091,0.234,0.0269,140.472,173973,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),095R6TZQY2XUvCskcUgB5T,Ace of Spades - Alternate Version,0.319,0.989,1,-7.05,1,0.134,4.02e-05,0.919,0.319,0.0634,126.014,181960,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),7hKLjsdrvpGSWIbE3AReUo,Love Me Like a Reptile - Alternate Long Version,0.228,0.967,1,-7.237,1,0.114,1.43e-05,0.606,0.0943,0.197,96.928,254720,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),1FlyIDA48pVXHoz0RsvVUw,Love Me Like a Reptile - Alternate Version,0.388,0.975,1,-6.913,1,0.0564,9.1e-05,0.0548,0.373,0.463,100.024,210053,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),13M8gtffR2EansVIRTCY1A,Shoot You In the Back - Alternate Version,0.441,0.898,1,-7.113,1,0.084,0.000157,0.0166,0.497,0.351,118.569,189587,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),5dEmoSfM8Kt3vpu9HKSJ3E,Fast and Loose - Alternate Version,0.237,0.918,1,-7.823,1,0.112,9.06e-05,0.322,0.199,0.4,134.174,185013,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),0vteqs01nFFKRXEmTwQL3q,(We Are) The Roadcrew - Alternate Version,0.338,0.845,1,-8.978,1,0.201,0.00222,0.00559,0.322,0.17,129.975,202440,4
1Z8jWL2ccBpsjmNAlMo1EP,Ace,Ace of Spades (Deluxe Edition),2XNU78jTdHb0uz8H5fUPV7,Fire Fire - Alternate Version,0.397,0.95,6,-8.765,1,0.112,0.00984,1.08e-06,0.084,0.235,122.076,159427,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,0MdjKUeTAWrAm2hlPSHYnE,Legacy,0.335,0.938,11,-11.471,0,0.0654,0.00147,4.7e-05,0.181,0.729,191.893,190493,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,7N27qe685IM9DRcEG3WrRU,Jenny Says,0.529,0.713,6,-11.58,0,0.0449,0.183,0,0.182,0.746,149.361,208200,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,1StaeF0sEGD3Tn6EHA5qFv,All Hung Up,0.521,0.807,9,-12.146,1,0.0288,0.00228,1.79e-06,0.0551,0.83,139.178,195773,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,4sHSvpRHSyWfw1wrLPvE77,Leave Me Alone (With My Bottle),0.449,0.875,9,-11.518,1,0.0412,0.0172,3.47e-05,0.14,0.759,100.896,153467,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,04wxs3PWhryL3u4BBp11xD,Lisa,0.379,0.779,7,-11.724,1,0.0435,0.0459,4.39e-05,0.121,0.814,178.862,121760,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,09nIU9NpLjOGPlfwD0KAO7,Money Love Time,0.501,0.941,2,-11.687,1,0.041,0.0426,0,0.0708,0.748,145.597,245733,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,0aMQ8Xk3QtBfFdBoe5MWBt,Johnny Ace,0.477,0.816,9,-12.07,1,0.0517,0.015,0,0.0643,0.886,117.037,137200,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,73b3H1grDIfI4XDaJtLbSA,Go Home Little Girl,0.405,0.892,9,-11.905,1,0.0558,0.0478,0,0.208,0.81,183.185,180133,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,5dnrFe3ECcTzXrWdvfVcXL,Mud Island,0.471,0.878,9,-11.797,1,0.0312,0.0244,2.52e-06,0.119,0.929,146.299,186933,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,6ahb0P6RJCQofVAQcQAbnd,Scratchy,0.553,0.883,7,-12.508,1,0.0545,0.00606,0.916,0.257,0.353,100.778,122040,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,55B5p0caEHjuzZfWSJA7mx,Blue Moon At Midnight,0.605,0.507,5,-13.347,1,0.0296,0.366,0,0.124,0.699,122.963,160533,4
6ZrWLb1kZI8u5QSOAzA9gP,Ace of Clubs,Ace Of Clubs,2INGL14HMayBliYTvsvn6W,Marsupial,0.604,0.805,9,-12.895,1,0.0307,0.0116,0.000325,0.146,0.76,133.361,247787,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,41oPOMPug8bHZUJNGMlZFw,Legacy,0.337,0.919,11,-11.354,0,0.078,0.00231,0.000132,0.159,0.726,191.629,187960,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,3IHUfAAK2XHvvT2BakybCg,Jenny Says,0.573,0.698,6,-11.515,0,0.0447,0.184,0,0.602,0.721,74.246,206973,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,5rLc5uSycqAqonC5aa9Trw,All Hung Up,0.529,0.804,9,-12.169,1,0.0295,0.0027,3.51e-06,0.0636,0.798,139.153,194667,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,3woh1HsZrmwTfFJqEtVoDd,Leave Me Alone (With My Bottle),0.453,0.876,9,-11.463,1,0.0448,0.0212,2.62e-05,0.139,0.769,101.827,152227,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,49jSFOxPcPShfopzPSZkpc,Lisa,0.395,0.769,7,-11.531,1,0.0447,0.0922,7.67e-05,0.19,0.836,178.854,120267,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,26z6IoiBLg7WGWOlRCg13T,Money Love Time,0.496,0.932,2,-11.693,1,0.0437,0.0355,0,0.0697,0.756,145.686,244307,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,3s6yNudw9svvGqxwe82AVs,Johnny Ace,0.461,0.807,9,-12.051,1,0.0434,0.0195,0,0.0659,0.883,117.133,135667,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,0S5rp96hJ8A7CrcCkL32DB,Go Home Little Girl,0.416,0.892,9,-11.866,1,0.0589,0.0491,0,0.186,0.78,183.162,178533,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,22RIVuxv92BgHHiBfAErzd,Mud Island,0.463,0.862,9,-11.74,1,0.0307,0.0324,1.28e-06,0.104,0.951,145.776,185800,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,0zoxXDlLWOyKzD2N0uHYL9,Scratchy,0.523,0.883,7,-12.455,1,0.0533,0.00987,0.907,0.287,0.387,101.057,119507,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,4acaVwSZYzCIgK4QHO0Okm,Blue Moon At Midnight,0.608,0.477,5,-13.354,1,0.0302,0.356,0,0.508,0.73,122.988,158600,4
3G94hrOqtZiRwz9wdiMz2d,Ace of Clubs,Ace Of Clubs,4gNSt7adMxSogd3jZ8Z1fv,Marsupial,0.605,0.794,9,-12.827,1,0.031,0.02,0.000293,0.0915,0.801,133.4,247800,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",2cDE0EbdNvhBQOuukPfTQ2,That's Cool (Live),0.589,0.741,11,-14.349,0,0.0561,0.82,6.32e-05,0.42,0.786,123.607,287613,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",1QksivddR8jTEkFCA1fm81,Talk It Over (Live),0.499,0.57,3,-14.824,1,0.035,0.806,2.35e-06,0.735,0.586,98.337,279240,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",0F5FiepUjS1XCdGObD9xPD,Bring It All Back (Live),0.353,0.381,0,-18.583,1,0.0298,0.571,7.62e-06,0.158,0.679,103.269,265833,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",5MfNa3mJxIYOLxYVW8WVPZ,Romantic Heart (Live),0.354,0.644,8,-15.57,1,0.0475,0.498,2.54e-05,0.145,0.221,136.564,284284,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",78gN79AA4j4YtcgIwgjaqM,Interlude (Live),0.45,0.797,10,-16.877,1,0.0448,0.609,0.887,0.695,0.824,124.455,129062,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",51iS0Po9QrMb70ZXRUkLcK,Little Julie (Live),0.478,0.726,0,-14.895,1,0.0528,0.638,2.82e-05,0.83,0.597,124.015,314093,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",618WRC8UOI3XgnaCDHRAxv,Finally Found a Friend (Live),0.571,0.394,4,-14.373,1,0.0276,0.515,0,0.101,0.456,91.624,361400,4
0iarW7m72p8psEsEGAcPMi,Ace of Clubs,"Grayson Hugh Live At the Ace of Clubs, Nashville, Tennessee 10/2/1989",63XEowJeahYmUGaKwIC8y6,Blind to Reason (Live),0.415,0.59,10,-16.525,1,0.0326,0.292,0.000701,0.678,0.533,89.752,367367,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),7F8r0f5hkUsRJUNjevMVCY,"Nothing Can Last Forever (From ""Ace of Clubs"")",0.203,0.379,3,-8.95,1,0.0323,0.985,0.0225,0.294,0.157,85.541,121982,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),3i4s7Tcihvb9VQmmTbCna2,"I'd Never Never Know (From ""Ace of Clubs"")",0.222,0.276,11,-12.031,1,0.0315,0.985,0.00169,0.146,0.318,105.037,98944,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),7kQXnZPx5HIEiGRoCHigzN,"There's Something About a Sailor (From ""Ace of Clubs"")",0.493,0.425,8,-10.664,0,0.105,0.991,0.00601,0.448,0.649,65.512,41838,3
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),1RGCHiWZvVfAp3n3sTaNZI,"My Kind of Man (From ""Ace of Clubs"")",0.461,0.28,10,-10.717,1,0.0285,0.987,0.0254,0.378,0.377,89.101,118505,3
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),2eigZJfzBp9ZbAfk4outQ0,"This Could Be True (From ""Ace of Clubs"")",0.367,0.21,1,-13.561,1,0.035,0.993,0.000674,0.395,0.351,94.791,99242,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),09C53lbdicIO33wyKgDc9T,"Josephine (From ""Ace of Clubs"")",0.619,0.266,8,-11.275,1,0.0777,0.991,6.1e-06,0.773,0.839,69.217,49066,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),2X1bUieRUHFfbPxSAAc8lW,"Sail Away (From ""Ace of Clubs"")",0.327,0.208,3,-10.216,1,0.0298,0.985,0.00686,0.317,0.347,73.455,102443,5
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),2UNgaRq2oXABSGIb9n6H2U,"Why Does Love Get in the Way (From ""Ace of Clubs"")",0.339,0.287,0,-10.993,1,0.0334,0.975,5.6e-06,0.685,0.383,143.818,75234,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),4kBQeJONPgXEH2i7nMirsj,"In a Boat on the Lake with My Darling (From ""Ace of Clubs"")",0.314,0.216,7,-11.231,1,0.0299,0.989,1.95e-05,0.515,0.332,65.272,64348,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),34PlHKorwHXJDFQJXE2b8V,"Chase Me Charlie (From ""Ace of Clubs"")",0.472,0.253,10,-12.236,1,0.0512,0.988,1.42e-06,0.158,0.578,69.539,113294,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),2UwEuHURiC04nCkrXtuZkz,"Evening in Summer (From ""Ace of Clubs"")",0.188,0.296,10,-12.382,1,0.0361,0.991,0.223,0.189,0.0652,172.213,84358,5
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),7ISILC1vHceSnrV3Lgfvwl,"I Like America (From ""Ace of Clubs"")",0.673,0.286,8,-12.304,1,0.0442,0.988,3.23e-05,0.26,0.665,90.016,69359,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),2mMKm3dbQOuYKWIXoljLup,"Three Juvenile Delinquents (From ""Ace of Clubs"")",0.657,0.276,10,-12.976,1,0.0428,0.991,1.2e-06,0.435,0.594,126.565,179013,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),1oEypH3PhCEOz6DaK5ORSq,"Orchestral Finale (From ""Ace of Clubs"")",0.31,0.403,6,-9.031,1,0.0545,0.985,0.9,0.159,0.226,99.48,252748,3
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),6jOrKe3sXivmHfVSP78ArJ,"His Excellency Regrets (From ""Pacific 1860"")",0.631,0.48,3,-8.625,1,0.0603,0.995,0.511,0.47,0.809,125.604,207992,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),1do9IcquhIFpjLyv3wGmUA,"If I Were a Man / Uncle Harry (From ""Pacific 1860"")",0.617,0.382,10,-10.819,0,0.306,0.995,0.0815,0.226,0.635,71.387,254672,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),71A8P7mTl1JJK0ate4U7ti,"Dear Madam Salvador / My Horse Has Cast a Shoe (From ""Pacific 1860"")",0.415,0.238,10,-10.669,1,0.0799,0.994,0.343,0.214,0.265,63.016,269506,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),0h1Rn7Otjsy7IyAswGGJK7,"Bright Was the Day (From ""Pacific 1860"")",0.353,0.214,3,-10.581,1,0.0376,0.993,0.513,0.115,0.215,119.551,286806,3
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),5biGrqQ68yT2zI8uNUefdG,"One, Two, Three / I Never Knew (From ""Pacific 1860"")",0.518,0.209,7,-12.476,1,0.0572,0.995,0.761,0.248,0.362,110.843,279141,4
7oWyZF4hv5cmmyUBTjlZVJ,Ace of Clubs,Noel Coward Double Feature - Ace of Clubs & Pacific 1860 (Original London Cast Recordings),37hnNCtcnBWUfk5NWrtEam,"I Saw No Shadow (From ""Pacific 1860"")",0.278,0.15,10,-12.762,1,0.0449,0.993,0.571,0.14,0.173,84.101,237408,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),0glLQyZfXH8ZlNXy9TctJw,Girl,0.327,0.0936,0,-15.33,0,0.0403,0.954,0,0.0961,0.311,82.912,64307,3
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),5TPVVJDa1yo7zVTNHMLWGZ,Hold Me Tight,0.587,0.644,7,-5.605,1,0.0341,0.00726,5.35e-06,0.194,0.516,136.053,155253,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),2wbQpue7VcJQYFkjeEocII,"All My Loving - From ""Across The Universe"" Soundtrack",0.435,0.494,4,-8.312,1,0.0863,0.0501,2.05e-06,0.374,0.4,104.826,146573,3
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),5SWhm7Uh3nhpo2eQFIKJYC,"I Want To Hold Your Hand - From ""Across The Universe"" Soundtrack",0.402,0.259,11,-9.437,1,0.0327,0.518,6.17e-05,0.113,0.179,160.66,165533,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),6Q0eEMbUBJNQe2sZXDzY2j,With A Little Help From My Friends,0.489,0.551,4,-5.701,1,0.0337,0.344,0.000332,0.328,0.387,117.738,191053,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),4GuKErJOOipRv5HlbPzfQ3,"It Won't Be Long - From ""Across The Universe"" Soundtrack",0.595,0.622,7,-4.326,1,0.0281,0.129,0,0.166,0.446,136.28,136760,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),7d6ZL87FHlg5ACcAX3r3QH,"I've Just Seen A Face - From ""Across The Universe"" Soundtrack",0.499,0.842,7,-6.816,1,0.0633,0.0311,0.000171,0.169,0.363,135.721,110080,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),7lo1DV8sK3GxzpAJF58uNe,Let It Be - Long Version,0.405,0.268,0,-7.47,1,0.0482,0.933,0,0.0799,0.416,131.293,226587,3
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),39YoGnepA9vVfOX2OKL3CG,"Come Together - From ""Across The Universe"" Soundtrack",0.687,0.763,0,-7.931,1,0.0552,0.454,0.00251,0.0799,0.632,82.248,267693,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),6AFpLoPQMoWJZBP8zKJeI8,If I Fell,0.448,0.0662,7,-17.468,1,0.0351,0.965,2.49e-06,0.14,0.117,79.451,158947,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),0GD6QFbxmvISPgZ3jqjAzl,Dear Prudence,0.527,0.373,2,-10.418,1,0.0257,0.125,0.421,0.11,0.131,142.056,318693,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),3pBRR71nHwcQy2gNcSpXWr,Flying,0.385,0.92,7,-6.922,1,0.0511,0.0358,0.824,0.0849,0.299,94.256,235613,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),4fiCJchssBUmAU3U92KiXK,Blue Jay Way,0.155,0.638,0,-8.361,1,0.0423,0.0346,0.0215,0.0892,0.042,88.465,282000,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),5QA1ksWB4oWJsSNcetUfQh,"I Am The Walrus - From ""Across The Universe"" Soundtrack",0.205,0.831,7,-6.223,1,0.0814,0.301,1.45e-05,0.102,0.146,173.217,283627,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),128saOo6i0AUzHOYNiIuVN,Being For The Benefit Of Mr. Kite,0.756,0.652,2,-5.285,1,0.324,0.487,0,0.136,0.694,109.91,160133,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),1BOPRJH4MpSDIk0KUJ85qO,Because,0.193,0.297,2,-9.941,1,0.0307,0.93,0,0.106,0.0627,81.728,149773,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),0WMIqeAwiEcbWfilkC4CKi,"Something - From ""Across The Universe"" Soundtrack",0.404,0.257,6,-10.509,1,0.0345,0.308,5.99e-05,0.111,0.183,135.972,179787,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),2IvL9cqSSnSuUujVO9VZ0G,"Oh! Darling - From ""Across The Universe"" Soundtrack",0.374,0.63,7,-5.351,1,0.0294,0.0486,5.51e-05,0.178,0.552,92.986,149013,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),6vrCzEjpTrsL7p9T30tFFb,"Strawberry Fields Forever - From ""Across The Universe"" Soundtrack",0.433,0.692,10,-7.868,1,0.0394,0.00141,0.0178,0.0785,0.271,85.931,217173,4
2rHgctQLLQqcebs4jN82z1,Across the Universe,Across The Universe (Original Deluxe),5ThXh0vVNTdIZUCyRDHFvN,Revolution,0.51,0.906,3,-6.576,0,0.119,0.000939,0.00342,0.119,0.384,63.083,137107,4
7FPMykszXPYE2a74RlLinr,Across the Universe,Across The Universe,6Hvl7XMmmt2e9EGfJKgilT,"All My Loving - From ""Across The Universe"" Soundtrack",0.42,0.492,4,-8.291,1,0.0779,0.0459,1.13e-06,0.369,0.446,144.257,151427,4
7FPMykszXPYE2a74RlLinr,Across the Universe,Across The Universe,71YCuajU8zcNhnQQzUqBow,"I Want To Hold Your Hand - From ""Across The Universe"" Soundtrack",0.561,0.267,11,-9.248,1,0.0301,0.517,3.5e-05,0.112,0.144,80.381,164853,4
7FPMykszXPYE2a74RlLinr,Across the Universe,Across The Universe,25MGldQ3xPVN1NmuOhGLER,"It Won't Be Long - From ""Across The Universe"" Soundtrack",0.579,0.579,7,-4.411,1,0.028,0.132,0,0.142,0.459,136.195,136747,4
7FPMykszXPYE2a74RlLinr,Across the Universe,Across The Universe,0JZ4kmO3xOoz7fwOcyGD17,"I've Just Seen A Face - From ""Across The Universe"" Soundtrack",0.46,0.848,7,-6.689,1,0.0605,0.0338,0.000752,0.168,0.352,135.658,110440,4
7FPMykszXPYE2a74RlLinr,Across the Universe,Across The Universe,5oNe3SVnxVkDrrPpSu0hKy,"Let It Be - From ""Across The Universe"" Soundtrack",0.442,0.156,0,-9.206,1,0.0459,0.968,0,0.0779,0.217,104.806,151173,1
